compound_index,true_pkd,rf_rank,rf_pred,dl_rank,dl_pred,delta_rank
1684,6.958213,2842,6.190793,1859,6.5907683,983
1685,5.576738,2308,6.3875747,586,7.9940166,1722
1686,5.425957,2828,6.1947846,2350,6.321596,478
1687,5.6989484,2830,6.1947846,2351,6.321596,479
1688,5.341979,2829,6.1947846,2349,6.321596,480
1689,5.9355044,2923,6.164822,205,8.491545,2718
1690,6.9465375,4356,4.681583,4067,5.1182604,289
1691,7.365523,4357,4.681583,4066,5.1182604,291
1692,5.8209944,2910,6.168275,2243,6.3819847,667
1693,6.1307096,2911,6.168275,2244,6.3819847,667
1694,4.301029,3726,5.7968535,2691,6.1447163,1035
1695,6.119941,903,7.1081157,1001,7.3659687,-98
1696,7.5185575,1777,6.5866566,591,7.9899683,1186
1697,8.015472,776,7.2634554,678,7.840749,98
1698,7.6779876,2057,6.475051,806,7.665824,1251
1699,6.49986,2009,6.4925947,1379,6.995673,630
1700,5.0999947,2327,6.380819,4466,3.963661,-2139
1701,7.099469,2253,6.400727,3917,5.363123,-1664
1702,6.5198493,2071,6.468572,3723,5.5771656,-1652
1703,5.5999823,1979,6.502921,1866,6.5874043,113
1704,7.4387794,1929,6.5187874,907,7.523732,1022
1705,6.999566,1941,6.513462,2969,5.9761124,-1028
1706,5.4499884,1669,6.6256833,335,8.320267,1334
1707,7.9065785,1956,6.5067677,128,8.603676,1828
1708,5.4499884,1577,6.6794777,466,8.134751,1111
1709,5.539985,1793,6.581678,539,8.076951,1254
1710,5.4499884,1764,6.5923862,435,8.169373,1329
1711,5.5999823,1759,6.594768,613,7.9363837,1146
1712,5.069995,1888,6.539572,159,8.552891,1729
1713,5.9199653,1574,6.6800284,1470,6.9339423,104
1714,5.85997,1773,6.5897136,166,8.545425,1607
1715,6.829709,1802,6.578977,559,8.060359,1243
1716,6.8097243,1869,6.550077,242,8.443079,1627
1717,5.539985,1823,6.5702496,2704,6.1372385,-881
1718,5.749975,2728,6.23181,248,8.434035,2480
1719,6.2799153,1783,6.5859933,1413,6.9668293,370
1720,5.1599936,1709,6.610427,1858,6.591655,-149
1721,5.269992,2817,6.1991324,3346,5.7970977,-529
1722,5.609982,1774,6.5893483,177,8.533017,1597
1723,5.769975,2108,6.4546723,183,8.5243435,1925
1724,7.119415,1707,6.6115212,641,7.9085145,1066
1725,5.5999823,1652,6.6330504,826,7.6413164,826
1726,5.0899944,1911,6.5253663,416,8.193719,1495
1727,7.349013,2427,6.3467426,781,7.6945267,1646
1728,6.0199556,2499,6.3202753,4241,4.7476554,-1742
1729,5.319991,2514,6.3128767,1120,7.2268276,1394
1730,5.0899944,2742,6.223892,3397,5.7743716,-655
1731,5.5999823,3928,5.544501,3835,5.465304,93
1732,6.698753,3795,5.7272243,2896,6.0185432,899
1733,6.49986,3718,5.803126,2742,6.112569,976
1734,8.193142,995,7.0284357,592,7.986821,403
1735,4.8999968,3989,5.446176,4019,5.2079687,-30
1736,5.699979,4074,5.261381,2487,6.260789,1587
1737,6.698753,3752,5.7766395,2109,6.460432,1643
1738,7.398918,2529,6.3044696,2933,5.997202,-404
1739,6.599825,2590,6.279501,3222,5.8591576,-632
1740,6.698753,2587,6.2812324,2805,6.0694222,-218
1741,5.899964,3917,5.5655866,4107,5.0620894,-190
1742,6.199929,4047,5.3291616,2673,6.1585913,1374
1743,7.398918,2565,6.293118,2658,6.16816,-93
1744,5.899964,2969,6.1491857,4348,4.3755016,-1379
1745,6.999566,2552,6.296032,2785,6.0880303,-233
1746,8.094744,1818,6.5749273,703,7.808317,1115
1747,5.5999823,4189,5.0512996,4061,5.1282873,128
1748,7.398918,2622,6.2703266,1547,6.867508,1075
1749,7.8965383,1257,6.859473,1592,6.818,-335
1750,6.0999446,3445,5.972825,937,7.4753275,2508
1751,5.199993,3854,5.6589227,3568,5.6720624,286
1752,5.7999735,3244,6.0521336,2593,6.2032466,651
1753,5.699979,3382,6.003503,2982,5.9715815,400
1754,6.599825,2232,6.4098053,2929,5.9987173,-697
1755,7.8965383,1131,6.9290986,2130,6.447399,-999
1756,5.899964,3920,5.5623164,2365,6.314965,1555
1757,8.866461,1122,6.9388537,1641,6.7714605,-519
1758,5.399989,3620,5.886061,3838,5.462487,-218
1759,5.499986,3840,5.6648927,3324,5.807873,516
1760,8.866461,2194,6.42511,2437,6.289134,-243
1761,6.0999446,3420,5.9855824,3606,5.6460905,-186
1762,5.499986,3470,5.96131,3565,5.6724615,-95
1763,5.399989,3454,5.9675927,2465,6.2713346,989
1764,7.199283,2934,6.160011,1631,6.7805758,1303
1765,7.398918,898,7.1121755,1563,6.8434844,-665
1766,5.199993,3749,5.7773156,3523,5.696347,226
1767,7.7972393,1255,6.8599877,947,7.452643,308
1768,5.199993,3770,5.754751,3578,5.662155,192
1769,6.789735,3636,5.878741,925,7.493827,2711
1770,5.34999,3245,6.0521336,2592,6.2032466,653
1771,5.929962,3273,6.043383,1024,7.336052,2249
1772,6.88968,3055,6.117492,347,8.2920685,2708
1773,4.4999986,3246,6.0521336,2591,6.2032466,655
1774,6.729764,2296,6.391334,2114,6.4573717,182
1775,7.6380835,138,8.574976,73,8.708628,65
1776,5.9599595,2407,6.3540726,1028,7.333765,1379
1777,6.9396043,2804,6.206786,1166,7.190551,1638
1778,6.6498103,2661,6.2565336,593,7.983508,2068
1779,7.856985,2620,6.271038,1106,7.251152,1514
1780,7.936291,2231,6.409978,667,7.8635864,1564
1781,8.143875,2730,6.2314286,921,7.4984183,1809
1782,5.5999823,860,7.1752396,2345,6.3237796,-1485
1783,7.0395293,653,7.4453635,1231,7.1250434,-578
1784,7.442493,3283,6.039827,274,8.396207,3009
1785,5.990082,2362,6.3677936,342,8.309191,2020
1786,6.283913,1861,6.5558324,232,8.452673,1629
1787,6.2699447,3500,5.9452934,1546,6.868374,1954
1788,6.3399887,3319,6.0278316,449,8.155557,2870
1789,5.0400004,3506,5.943578,1389,6.9899673,2117
1790,5.400106,3376,6.0051327,1205,7.148365,2171
1791,5.289874,2679,6.2473664,658,7.8797703,2021
1792,7.9956784,2177,6.428573,2108,6.460521,69
1793,6.179733,2416,6.3490987,247,8.437292,2169
1794,5.669972,3138,6.086208,1086,7.2816353,2052
1795,6.4813547,2589,6.280665,699,7.814771,1890
1796,6.283913,1871,6.5497923,576,8.022765,1295
1797,5.669566,544,7.595358,490,8.120248,54
1798,5.500299,2103,6.4561434,656,7.8835564,1447
1799,7.7423215,2739,6.226155,558,8.062528,2181
1800,7.600326,517,7.6186604,649,7.8986964,-132
1801,6.32781,2063,6.47208,385,8.22499,1678
1802,6.2217765,2249,6.402926,433,8.17047,1816
1803,6.5700865,2948,6.1550465,842,7.615076,2106
1804,7.6556077,2252,6.4009705,701,7.811791,1551
1805,7.9956784,581,7.5624022,989,7.3933144,-408
1806,4.270025,2997,6.1396675,1147,7.204972,1850
1807,4.690006,3014,6.1320662,2779,6.089639,235
1808,9.136677,750,7.3119764,992,7.383816,-242
1809,7.6556077,643,7.467545,904,7.5252295,-261
1810,7.2358236,3491,5.950137,653,7.888945,2838
1811,5.7099433,2289,6.3929033,339,8.3127165,1950
1812,5.899595,2831,6.1938977,1018,7.3447595,1813
1813,5.669972,2718,6.234487,2373,6.310669,345
1814,5.920059,2541,6.300852,4621,3.2572572,-2080
1815,5.2199636,4065,5.282112,4053,5.147165,12
1816,4.219999,4583,3.9512398,4474,3.9293745,109
1817,4.589998,4600,3.884382,4503,3.8563817,97
1818,7.118615,2096,6.458598,853,7.6020393,1243
1819,7.954677,275,8.140734,294,8.378557,-19
1820,4.337241,4299,4.813196,4370,4.2979536,-71
1821,4.301029,4303,4.802746,4291,4.573745,12
1822,6.541967,2199,6.4235845,3998,5.24837,-1799
1823,4.7695484,3977,5.4645257,3482,5.7200613,495
1824,4.6020584,3926,5.548509,3492,5.7143307,434
1825,7.130182,45,8.932112,37,8.790385,8
1826,7.1797986,121,8.634812,71,8.709719,50
1827,5.8238797,1110,6.944327,129,8.603197,981
1828,6.8443604,629,7.4823647,175,8.533871,454
1829,6.230549,759,7.291358,329,8.3231945,430
1830,6.2923446,749,7.313378,85,8.685054,664
1831,6.916856,256,8.205714,198,8.508352,58
1832,6.4813547,658,7.4421945,54,8.758829,604
1833,7.375718,203,8.354383,89,8.676524,114
1834,6.102318,2179,6.428316,206,8.490826,1973
1835,7.7423215,13,9.274663,328,8.323936,-315
1836,7.3001623,809,7.238844,540,8.076407,269
1837,5.853841,722,7.339136,57,8.746836,665
1838,7.850781,298,8.065169,61,8.731878,237
1839,7.696804,146,8.534958,70,8.712652,76
1840,8.167491,151,8.508017,81,8.689775,70
1841,8.744727,115,8.653011,202,8.499075,-87
1842,6.853562,135,8.582562,200,8.50498,-65
1843,7.396856,124,8.624486,111,8.630838,13
1844,7.696804,122,8.634812,72,8.709719,50
1845,4.9030867,880,7.1498404,568,8.0432415,312
1846,6.3978314,1243,6.865557,595,7.981095,648
1847,5.6020427,1111,6.944327,130,8.603197,981
1848,6.698753,973,7.0420685,254,8.419577,719
1849,7.0404816,839,7.2018,277,8.392112,562
1850,7.3001623,717,7.346728,306,8.362152,411
1851,7.396856,732,7.3230853,358,8.274393,374
1852,6.114017,777,7.2625465,352,8.283186,425
1853,6.3009434,734,7.3224506,378,8.239499,356
1854,6.4774256,758,7.291358,330,8.323194,428
1855,5.1758676,623,7.4910808,561,8.059717,62
1856,7.767004,844,7.192426,765,7.7253046,79
1857,6.7692957,748,7.313378,84,8.685054,664
1858,6.8323874,652,7.4466357,164,8.550472,488
1859,7.9956784,252,8.21322,172,8.534254,80
1860,8.920818,195,8.394516,369,8.256449,-174
1861,6.3324537,296,8.065767,361,8.26425,-65
1862,7.600326,262,8.19986,252,8.424702,10
1863,7.954677,257,8.205714,197,8.508352,60
1864,5.747123,430,7.7550235,453,8.147699,-23
1865,7.8827286,702,7.3829637,275,8.395689,427
1866,6.8857226,659,7.4421945,55,8.758829,604
1867,7.1732774,444,7.7219954,94,8.671436,350
1868,7.696804,266,8.184016,100,8.64657,166
1869,9.69897,231,8.278066,228,8.456197,3
1870,9.30103,57,8.842787,253,8.420054,-196
1871,9.522879,38,8.97204,316,8.343055,-278
1872,9.876148,18,9.156184,397,8.213106,-379
1873,8.075721,24,9.099559,389,8.222991,-365
1874,8.638272,15,9.239657,313,8.349867,-298
1875,8.60206,12,9.274663,327,8.323937,-315
1876,7.954677,263,8.196936,135,8.59226,128
1877,8.677781,194,8.408421,186,8.522313,8
1878,7.0404816,243,8.25707,181,8.528814,62
1879,7.567031,201,8.373525,142,8.580812,59
1880,7.536107,202,8.354383,88,8.676524,114
1881,5.1462955,963,7.053305,783,7.687403,180
1882,8.337242,1965,6.5043225,983,7.412402,982
1883,6.698753,2180,6.428316,207,8.490826,1973
1884,5.0457525,4032,5.3706365,4022,5.201629,10
1885,5.638253,4030,5.3706365,4024,5.201629,6
1886,5.6575575,4031,5.3706365,4023,5.201629,8
1887,6.4947143,1952,6.5092874,3663,5.6069126,-1711
1888,6.443577,1558,6.688424,837,7.619025,721
1889,6.920457,1374,6.786036,2034,6.4927444,-660
1890,3.4672456,3734,5.79127,4361,4.337948,-627
1891,7.696804,580,7.564386,523,8.083978,57
1892,6.8443604,810,7.23644,444,8.161287,366
1893,4.352616,3962,5.5033917,1728,6.70525,2234
1894,4.8297353,4043,5.3390985,1479,6.930912,2564
1895,5.0362077,4131,5.1518545,2227,6.3910065,1904
1896,4.9546733,4082,5.251165,3416,5.7645426,666
1897,7.856985,359,7.8995333,707,7.8063154,-348
1898,7.747147,342,7.946689,797,7.6750317,-455
1899,7.111259,614,7.5104895,1016,7.3448014,-402
1900,5.2218413,4376,4.6493516,4076,5.108039,300
1901,4.585025,4274,4.852885,4183,4.880381,91
1902,4.464249,3889,5.600634,4226,4.776608,-337
1903,4.4788604,3888,5.600634,4227,4.776608,-339
1904,5.894456,268,8.182866,2535,6.237124,-2267
1905,5.359012,316,8.039635,2232,6.389325,-1916
1906,4.9586034,1093,6.956018,2715,6.1256866,-1622
1907,9.79588,478,7.65999,1295,7.068309,-817
1908,9.251812,380,7.8426466,1260,7.10227,-880
1909,5.080917,4007,5.4090304,1383,6.9921823,2624
1910,5.7958527,2383,6.3619046,636,7.920797,1747
1911,5.481473,3357,6.0140076,879,7.5579834,2478
1912,8.853872,2340,6.3752704,741,7.7697105,1599
1913,8.853872,2382,6.3619046,637,7.920797,1745
1914,8.49485,2381,6.3619046,635,7.920797,1746
1915,8.769551,1894,6.5363626,1924,6.5584955,-30
1916,8.60206,3355,6.0140076,881,7.5579834,2474
1917,8.356547,2341,6.3752704,740,7.7697105,1601
1918,8.677781,1895,6.5363626,1925,6.5584955,-30
1919,8.207608,3356,6.0140076,880,7.5579834,2476
1920,3.1,4640,3.623439,4424,4.099872,216
1921,3.4999998,4529,4.2003016,4431,4.0915194,98
1922,6.1237245,3870,5.6292357,2490,6.2580547,1380
1923,7.03105,3813,5.6965857,1856,6.591979,1957
1924,7.0846,1890,6.5387435,2171,6.4289107,-281
1925,6.6001534,1891,6.5387435,2172,6.4289107,-281
1926,5.0315123,4079,5.2549515,3703,5.5871267,376
1927,5.0087695,3812,5.6997514,3065,5.931429,747
1928,5.2006526,4001,5.4179463,3878,5.419446,123
1929,4.301029,3944,5.523354,3375,5.783533,569
1930,7.419075,769,7.272023,612,7.9374247,157
1931,7.283162,282,8.12558,1164,7.1912823,-882
1932,7.080399,2591,6.279425,86,8.681566,2505
1933,6.1099424,3463,5.9638042,2061,6.4798074,1402
1934,7.50724,1237,6.8783107,767,7.7231603,470
1935,8.920818,79,8.722489,434,8.170135,-355
1936,6.6944337,1490,6.7338476,1857,6.5918508,-367
1937,6.9742846,1865,6.5541663,1877,6.5823355,-12
1938,6.4133,1831,6.5686693,2372,6.3120136,-541
1939,6.7349463,1830,6.5686693,2371,6.3120136,-541
1940,7.289206,744,7.3193545,895,7.5393972,-151
1941,7.8827286,2454,6.337988,1099,7.257456,1355
1942,8.0,871,7.164074,1085,7.282824,-214
1943,7.954677,2455,6.337988,1098,7.257456,1357
1944,8.055517,2719,6.2344723,1034,7.325431,1685
1945,7.696804,1579,6.6784124,982,7.4125023,597
1946,7.767004,2016,6.4889975,1288,7.0724053,728
1947,5.5528264,3949,5.5171165,3601,5.648759,348
1948,6.995249,1977,6.503539,660,7.87537,1317
1949,7.9172144,746,7.3148317,495,8.1073885,251
1950,8.920818,723,7.3366427,1536,6.877097,-813
1951,6.2923446,724,7.3366427,1364,7.009225,-640
1952,8.79588,725,7.3366427,1407,6.973958,-682
1953,8.236572,993,7.028776,1668,6.7477684,-675
1954,5.6989484,994,7.028776,1541,6.8747816,-547
1955,8.236572,992,7.028776,1575,6.832552,-583
1956,4.698968,1553,6.691222,1787,6.6501546,-234
1957,7.336299,1554,6.691222,1829,6.603956,-275
1958,6.055468,1267,6.8530293,1297,7.066804,-30
1959,6.518414,1085,6.958771,1830,6.6032066,-745
1960,5.8267846,685,7.402443,1553,6.8630295,-868
1961,8.99482,177,8.45429,102,8.645145,75
1962,8.173925,632,7.4814663,101,8.645296,531
1963,6.2290745,3076,6.107053,3307,5.8198004,-231
1964,8.136677,2021,6.487802,3174,5.8806467,-1153
1965,8.346787,2738,6.2280564,3167,5.8827844,-429
1966,6.408824,2759,6.2203903,3234,5.856166,-475
1967,5.207601,2924,6.1646028,3407,5.769499,-483
1968,7.821023,1140,6.926133,1428,6.961694,-288
1969,7.767004,1143,6.926133,1419,6.961694,-276
1970,7.365523,1470,6.739698,1839,6.6009216,-369
1971,5.1023674,1870,6.5500546,3277,5.8382807,-1407
1972,5.1674848,1197,6.896502,2524,6.2431765,-1327
1973,5.5228643,2945,6.156809,2553,6.2244396,392
1974,5.537587,1142,6.926133,1425,6.961694,-283
1975,5.8238797,1194,6.896502,2525,6.2431765,-1331
1976,6.065451,1195,6.896502,2523,6.2431765,-1328
1977,5.31875,1193,6.896502,2522,6.2431765,-1329
1978,8.39794,1472,6.739698,1843,6.6009216,-371
1979,7.4672456,1136,6.926133,1427,6.961694,-291
1980,5.8238797,497,7.655728,2419,6.29912,-1922
1981,6.853562,1465,6.7407727,2308,6.340209,-843
1982,6.3186684,1134,6.926133,1420,6.961694,-286
1983,8.327902,2022,6.487802,3175,5.8806467,-1153
1984,6.8857226,1471,6.739698,1836,6.6009216,-365
1985,5.3372326,1138,6.926133,1422,6.961694,-284
1986,6.2923446,496,7.655728,2417,6.2991204,-1921
1987,5.017724,1201,6.896502,2517,6.243177,-1316
1988,6.920457,487,7.655728,2408,6.2991204,-1921
1989,5.638253,1190,6.896502,2515,6.243177,-1325
1990,5.9585676,1191,6.896502,2514,6.243177,-1323
1991,5.6575575,1192,6.896502,2512,6.243177,-1320
1992,5.537587,2065,6.47101,2549,6.2274466,-484
1993,5.853841,1199,6.896502,2513,6.243177,-1314
1994,5.3372326,1196,6.896502,2521,6.243177,-1325
1995,6.7692957,486,7.655728,2405,6.2991204,-1919
1996,5.4559197,495,7.655728,2416,6.2991204,-1921
1997,5.420205,1198,6.896502,2516,6.243177,-1318
1998,6.677574,1473,6.739698,1837,6.6009216,-364
1999,5.2839885,480,7.655728,2418,6.2991204,-1938
2000,6.346691,483,7.655728,2403,6.2991204,-1920
2001,5.9207826,1200,6.896502,2518,6.243177,-1318
2002,7.0963674,1464,6.7407727,2304,6.3402095,-840
2003,6.853562,1475,6.739698,1842,6.6009216,-367
2004,6.619608,1466,6.7407727,2305,6.3402095,-839
2005,8.080922,1477,6.739698,1840,6.6009216,-363
2006,6.0087295,485,7.655728,2410,6.2991204,-1925
2007,5.537587,481,7.655728,2412,6.2991204,-1931
2008,6.2217765,1135,6.926133,1423,6.961694,-288
2009,7.454693,482,7.655728,2406,6.2991204,-1924
2010,7.008331,484,7.655728,2407,6.2991204,-1923
2011,7.055024,488,7.655728,2414,6.2991204,-1926
2012,7.551294,1202,6.896502,2519,6.243177,-1317
2013,7.336299,1137,6.926133,1424,6.961694,-287
2014,7.9172144,490,7.655728,2402,6.2991204,-1912
2015,7.767004,491,7.655728,2415,6.2991204,-1924
2016,7.536107,494,7.655728,2404,6.2991204,-1910
2017,7.1732774,1476,6.739698,1838,6.6009216,-362
2018,7.317855,1139,6.926133,1421,6.961694,-282
2019,8.091515,1462,6.7407727,2306,6.3402095,-844
2020,7.3458233,492,7.655728,2413,6.2991204,-1921
2021,7.6757174,1474,6.739698,1835,6.6009216,-361
2022,8.09691,1141,6.926133,1426,6.961694,-285
2023,7.2915792,493,7.655728,2411,6.2991204,-1918
2024,6.4558077,2109,6.454229,3157,5.8876333,-1048
2025,5.420205,2775,6.214402,3258,5.8450203,-483
2026,5.8238797,1632,6.646321,2775,6.0938196,-1143
2027,5.6020427,2568,6.2922764,3339,5.7996783,-771
2028,5.5528264,1240,6.8681726,2972,5.9753046,-1732
2029,5.2006526,3404,5.991363,3227,5.8571506,177
2030,7.419075,1103,6.946262,1564,6.8434095,-461
2031,5.2441177,2545,6.298412,3479,5.7237515,-934
2032,5.327893,2672,6.2521534,3552,5.6838713,-880
2033,5.8238797,3370,6.006811,3525,5.6959696,-155
2034,5.5528264,3484,5.954845,3249,5.8478546,235
2035,5.070576,2822,6.1976047,3295,5.824957,-473
2036,6.3978314,3075,6.107053,3306,5.8198004,-231
2037,5.9585676,2069,6.4687715,2777,6.0912247,-708
2038,5.7447033,2641,6.2612243,3354,5.793054,-713
2039,5.9207826,3462,5.9641213,3538,5.6891537,-76
2040,6.1738605,1469,6.739698,1841,6.6009216,-372
2041,5.420205,3683,5.834583,3486,5.7179327,197
2042,7.3001623,1601,6.6647377,3612,5.642901,-2011
2043,5.2596292,1189,6.896502,2520,6.243177,-1331
2044,5.853841,942,7.078523,2090,6.4712367,-1148
2045,5.0555124,489,7.655728,2409,6.2991204,-1920
2046,6.420102,2170,6.430638,3172,5.8812175,-1002
2047,5.3767405,3326,6.0256033,3275,5.83836,51
2048,5.1023674,2032,6.4857635,3168,5.882774,-1136
2049,5.7695255,2750,6.2224836,3480,5.723735,-730
2050,7.0127807,2335,6.3780837,3305,5.8200235,-970
2051,8.537602,1482,6.737519,3581,5.6572742,-2099
2052,6.18702,2314,6.3847275,3250,5.847473,-936
2053,5.8238797,2889,6.175121,3431,5.753554,-542
2054,5.4948363,2445,6.341433,3600,5.649457,-1155
2055,5.5228643,3201,6.057904,3874,5.4237022,-673
2056,5.1804495,1867,6.5533895,1927,6.5577517,-60
2057,5.9207826,2855,6.18533,3473,5.728494,-618
2058,5.070576,3313,6.0316014,3087,5.9214115,226
2059,5.7447033,1442,6.747901,1622,6.7916574,-180
2060,6.958213,2380,6.3626738,1773,6.6607275,607
2061,5.408924,2887,6.1755342,3380,5.781498,-493
2062,6.3009434,2128,6.447791,1850,6.595712,278
2063,5.7958527,2772,6.2163825,3341,5.7987213,-569
2064,7.386158,915,7.101544,2013,6.505934,-1098
2065,5.2441177,3239,6.0536103,3584,5.655176,-345
2066,5.7212234,2470,6.333037,2564,6.2164173,-94
2067,5.853841,2702,6.2403274,3438,5.74624,-736
2068,5.3665214,2537,6.3019347,3178,5.879095,-641
2069,6.32781,1976,6.503833,2866,6.0352087,-890
2070,5.8238797,2171,6.4302373,2904,6.0130005,-733
2071,5.3372326,3333,6.023903,3637,5.6295004,-304
2072,5.9207826,2980,6.145321,3330,5.80245,-350
2073,6.920457,1463,6.7407727,2307,6.340209,-844
2074,5.4317865,2225,6.412746,3145,5.889842,-920
2075,5.6197705,1451,6.7442684,2994,5.964284,-1543
2076,5.7212234,2343,6.374924,3173,5.8806543,-830
2077,6.32781,2476,6.3292103,3033,5.9461403,-557
2078,5.2441177,3325,6.0256033,3276,5.83836,49
2079,8.1549015,182,8.443322,307,8.361191,-125
2080,3.2218487,4446,4.457342,4557,3.627343,-111
2081,8.094744,259,8.203016,311,8.356631,-52
2082,4.886053,4377,4.6351995,4142,4.992486,235
2083,8.022276,707,7.3753004,1091,7.273307,-384
2084,7.600326,1282,6.839463,401,8.209241,881
2085,7.9956784,3334,6.0224485,2159,6.433647,1175
2086,7.059982,2487,6.3243713,2851,6.0412254,-364
2087,5.408924,4119,5.1656084,4255,4.7106996,-136
2088,5.408924,4202,5.0258317,4301,4.5618815,-99
2089,5.0861807,4159,5.100522,4058,5.136119,101
2090,5.7958527,3834,5.672923,4298,4.564935,-464
2091,9.0,1780,6.586591,4312,4.507264,-2532
2092,8.886057,1779,6.586591,4313,4.507264,-2534
2093,9.481486,1781,6.586591,4311,4.507264,-2530
2094,9.086186,1782,6.586591,4314,4.507264,-2532
2095,4.429999,1241,6.8670216,770,7.7161856,471
2096,6.5498433,950,7.065409,634,7.9222946,316
2097,7.099469,1209,6.8898244,438,8.1656475,771
2098,6.069948,1388,6.7744265,583,8.007087,805
2099,6.829709,1106,6.9455957,674,7.843116,432
2100,6.2899165,1246,6.86481,642,7.9030333,604
2101,6.1799364,1050,6.989476,681,7.836294,369
2102,7.109467,978,7.03717,425,8.178892,553
2103,5.9599595,1278,6.842751,711,7.800673,567
2104,6.359896,997,7.0259795,805,7.666485,192
2105,7.359022,1168,6.9129715,499,8.105653,669
2106,7.0695095,944,7.0767684,529,8.080691,415
2107,6.9396043,1390,6.773283,899,7.53293,491
2108,7.0095725,1361,6.7926764,912,7.5123506,449
2109,6.559847,936,7.085361,632,7.925107,304
2110,6.919626,1096,6.955584,571,8.032999,525
2111,6.5698442,1259,6.858596,685,7.8321743,574
2112,6.539854,1228,6.8864584,420,8.187888,808
2113,6.2799153,1252,6.8609095,684,7.833576,568
2114,6.799724,1047,6.994214,620,7.9268866,427
2115,7.442493,1909,6.5279393,1349,7.018919,560
2116,5.8495197,1382,6.7792587,581,8.010991,801
2117,5.8018656,1381,6.779405,331,8.321915,1050
2118,7.9172144,1100,6.950372,1243,7.1144533,-143
2119,7.017277,1051,6.9881487,457,8.147192,594
2120,6.421246,945,7.0739822,324,8.330042,621
2121,5.499986,3171,6.0749083,2015,6.505533,1156
2122,4.699998,4240,4.928769,3320,5.809759,920
2123,7.099469,595,7.5434084,1026,7.334837,-431
2124,3.229148,3872,5.6246815,356,8.275482,3516
2125,3.5686362,4054,5.3034024,497,8.106381,3557
2126,3.7099652,3912,5.5762367,412,8.196229,3500
2127,3.537602,3923,5.560788,502,8.102554,3421
2128,4.5376005,3052,6.1185575,426,8.177952,2626
2129,6.1937523,979,7.037048,429,8.175663,550
2130,8.026872,297,8.065675,1509,6.903446,-1212
2131,8.21467,640,7.4732814,726,7.7747064,-86
2132,6.5526867,1444,6.7456064,927,7.4862146,517
2133,8.568636,775,7.2658677,814,7.656763,-39
